#    L    TT             EE             BB             TE             PP             TP             EP          
   776   0.246105E+04   0.201860E+02   0.000000E+00  -0.123366E+03   0.935166E-08   0.116107E-04  -0.734664E-06
   777   0.246747E+04   0.199141E+02   0.000000E+00  -0.122263E+03   0.933154E-08   0.115962E-04  -0.725289E-06
   778   0.247375E+04   0.196446E+02   0.000000E+00  -0.121129E+03   0.931148E-08   0.115811E-04  -0.715873E-06
   779   0.247990E+04   0.193775E+02   0.000000E+00  -0.119963E+03   0.929148E-08   0.115654E-04  -0.706417E-06
   780   0.248591E+04   0.191130E+02   0.000000E+00  -0.118768E+03   0.927154E-08   0.115491E-04  -0.696923E-06
   781   0.249178E+04   0.188513E+02   0.000000E+00  -0.117542E+03   0.925167E-08   0.115322E-04  -0.687393E-06
   782   0.249750E+04   0.185924E+02   0.000000E+00  -0.116287E+03   0.923185E-08   0.115148E-04  -0.677827E-06
   783   0.250308E+04   0.183364E+02   0.000000E+00  -0.115001E+03   0.921209E-08   0.114968E-04  -0.668229E-06
   784   0.250850E+04   0.180835E+02   0.000000E+00  -0.113687E+03   0.919239E-08   0.114782E-04  -0.658599E-06
   785   0.251377E+04   0.178338E+02   0.000000E+00  -0.112343E+03   0.917275E-08   0.114591E-04  -0.648939E-06
   786   0.251887E+04   0.175872E+02   0.000000E+00  -0.110970E+03   0.915317E-08   0.114395E-04  -0.639251E-06
   787   0.252380E+04   0.173441E+02   0.000000E+00  -0.109569E+03   0.913364E-08   0.114193E-04  -0.629536E-06
   788   0.252856E+04   0.171044E+02   0.000000E+00  -0.108139E+03   0.911418E-08   0.113986E-04  -0.619797E-06
   789   0.253314E+04   0.168684E+02   0.000000E+00  -0.106681E+03   0.909477E-08   0.113774E-04  -0.610034E-06
   790   0.253754E+04   0.166360E+02   0.000000E+00  -0.105196E+03   0.907542E-08   0.113557E-04  -0.600250E-06
   791   0.254176E+04   0.164076E+02   0.000000E+00  -0.103686E+03   0.905612E-08   0.113335E-04  -0.590446E-06
   792   0.254581E+04   0.161833E+02   0.000000E+00  -0.102151E+03   0.903689E-08   0.113108E-04  -0.580623E-06
   793   0.254966E+04   0.159632E+02   0.000000E+00  -0.100591E+03   0.901771E-08   0.112876E-04  -0.570784E-06
   794   0.255333E+04   0.157474E+02   0.000000E+00  -0.990089E+02   0.899858E-08   0.112639E-04  -0.560930E-06
   795   0.255681E+04   0.155361E+02   0.000000E+00  -0.974048E+02   0.897951E-08   0.112398E-04  -0.551063E-06
   796   0.256011E+04   0.153294E+02   0.000000E+00  -0.957784E+02   0.896050E-08   0.112151E-04  -0.541183E-06
   797   0.256322E+04   0.151273E+02   0.000000E+00  -0.941311E+02   0.894154E-08   0.111900E-04  -0.531294E-06
   798   0.256613E+04   0.149298E+02   0.000000E+00  -0.924631E+02   0.892264E-08   0.111645E-04  -0.521397E-06
   799   0.256886E+04   0.147370E+02   0.000000E+00  -0.907750E+02   0.890380E-08   0.111385E-04  -0.511493E-06
   800   0.257140E+04   0.145491E+02   0.000000E+00  -0.890663E+02   0.888500E-08   0.111121E-04  -0.501584E-06
   801   0.257375E+04   0.143660E+02   0.000000E+00  -0.873391E+02   0.886627E-08   0.110853E-04  -0.491671E-06
   802   0.257592E+04   0.141877E+02   0.000000E+00  -0.855928E+02   0.884758E-08   0.110580E-04  -0.481755E-06
   803   0.257788E+04   0.140145E+02   0.000000E+00  -0.838280E+02   0.882895E-08   0.110303E-04  -0.471837E-06
   804   0.257965E+04   0.138463E+02   0.000000E+00  -0.820462E+02   0.881037E-08   0.110022E-04  -0.461916E-06
   805   0.258122E+04   0.136834E+02   0.000000E+00  -0.802469E+02   0.879185E-08   0.109737E-04  -0.451995E-06
   806   0.258258E+04   0.135258E+02   0.000000E+00  -0.784321E+02   0.877338E-08   0.109448E-04  -0.442072E-06
   807   0.258372E+04   0.133737E+02   0.000000E+00  -0.766003E+02   0.875496E-08   0.109154E-04  -0.432148E-06
   808   0.258465E+04   0.132271E+02   0.000000E+00  -0.747547E+02   0.873660E-08   0.108857E-04  -0.422225E-06
   809   0.258536E+04   0.130862E+02   0.000000E+00  -0.728944E+02   0.871829E-08   0.108555E-04  -0.412302E-06
   810   0.258585E+04   0.129510E+02   0.000000E+00  -0.710201E+02   0.870003E-08   0.108250E-04  -0.402379E-06
   811   0.258612E+04   0.128216E+02   0.000000E+00  -0.691336E+02   0.868182E-08   0.107940E-04  -0.392458E-06
   812   0.258618E+04   0.126979E+02   0.000000E+00  -0.672355E+02   0.866367E-08   0.107627E-04  -0.382539E-06
   813   0.258604E+04   0.125801E+02   0.000000E+00  -0.653268E+02   0.864556E-08   0.107310E-04  -0.372621E-06
   814   0.258569E+04   0.124680E+02   0.000000E+00  -0.634083E+02   0.862751E-08   0.106989E-04  -0.362707E-06
   815   0.258514E+04   0.123618E+02   0.000000E+00  -0.614810E+02   0.860951E-08   0.106664E-04  -0.352796E-06
   816   0.258440E+04   0.122616E+02   0.000000E+00  -0.595458E+02   0.859156E-08   0.106335E-04  -0.342888E-06
   817   0.258345E+04   0.121674E+02   0.000000E+00  -0.576031E+02   0.857366E-08   0.106003E-04  -0.332984E-06
   818   0.258231E+04   0.120791E+02   0.000000E+00  -0.556533E+02   0.855581E-08   0.105666E-04  -0.323085E-06
   819   0.258095E+04   0.119969E+02   0.000000E+00  -0.536968E+02   0.853802E-08   0.105327E-04  -0.313191E-06
   820   0.257937E+04   0.119209E+02   0.000000E+00  -0.517340E+02   0.852027E-08   0.104983E-04  -0.303302E-06
   821   0.257758E+04   0.118511E+02   0.000000E+00  -0.497654E+02   0.850257E-08   0.104636E-04  -0.293420E-06
   822   0.257555E+04   0.117876E+02   0.000000E+00  -0.477911E+02   0.848492E-08   0.104285E-04  -0.283544E-06
   823   0.257330E+04   0.117304E+02   0.000000E+00  -0.458118E+02   0.846733E-08   0.103931E-04  -0.273674E-06
   824   0.257082E+04   0.116795E+02   0.000000E+00  -0.438284E+02   0.844978E-08   0.103573E-04  -0.263812E-06
   825   0.256812E+04   0.116350E+02   0.000000E+00  -0.418423E+02   0.843228E-08   0.103212E-04  -0.253958E-06
   826   0.256521E+04   0.115969E+02   0.000000E+00  -0.398545E+02   0.841483E-08   0.102848E-04  -0.244113E-06
   827   0.256209E+04   0.115652E+02   0.000000E+00  -0.378664E+02   0.839743E-08   0.102480E-04  -0.234275E-06
   828   0.255877E+04   0.115398E+02   0.000000E+00  -0.358788E+02   0.838008E-08   0.102108E-04  -0.224448E-06
   829   0.255525E+04   0.115209E+02   0.000000E+00  -0.338931E+02   0.836277E-08   0.101734E-04  -0.214630E-06
   830   0.255153E+04   0.115084E+02   0.000000E+00  -0.319104E+02   0.834552E-08   0.101356E-04  -0.204822E-06
   831   0.254763E+04   0.115023E+02   0.000000E+00  -0.299310E+02   0.832831E-08   0.100974E-04  -0.195024E-06
   832   0.254352E+04   0.115027E+02   0.000000E+00  -0.279555E+02   0.831115E-08   0.100590E-04  -0.185238E-06
   833   0.253921E+04   0.115095E+02   0.000000E+00  -0.259840E+02   0.829403E-08   0.100202E-04  -0.175464E-06
   834   0.253470E+04   0.115229E+02   0.000000E+00  -0.240170E+02   0.827697E-08   0.998112E-05  -0.165701E-06
   835   0.252998E+04   0.115428E+02   0.000000E+00  -0.220548E+02   0.825995E-08   0.994172E-05  -0.155951E-06
   836   0.252503E+04   0.115692E+02   0.000000E+00  -0.200979E+02   0.824298E-08   0.990200E-05  -0.146214E-06
   837   0.251987E+04   0.116023E+02   0.000000E+00  -0.181466E+02   0.822606E-08   0.986199E-05  -0.136491E-06
   838   0.251451E+04   0.116418E+02   0.000000E+00  -0.162019E+02   0.820918E-08   0.982167E-05  -0.126781E-06
   839   0.250892E+04   0.116879E+02   0.000000E+00  -0.142648E+02   0.819235E-08   0.978105E-05  -0.117086E-06
   840   0.250315E+04   0.117404E+02   0.000000E+00  -0.123362E+02   0.817556E-08   0.974013E-05  -0.107405E-06
   841   0.249717E+04   0.117993E+02   0.000000E+00  -0.104172E+02   0.815882E-08   0.969893E-05  -0.977404E-07
   842   0.249101E+04   0.118646E+02   0.000000E+00  -0.850872E+01   0.814213E-08   0.965743E-05  -0.880911E-07
   843   0.248466E+04   0.119362E+02   0.000000E+00  -0.661184E+01   0.812548E-08   0.961565E-05  -0.784581E-07
   844   0.247814E+04   0.120140E+02   0.000000E+00  -0.472752E+01   0.810888E-08   0.957359E-05  -0.688418E-07
   845   0.247143E+04   0.120980E+02   0.000000E+00  -0.285627E+01   0.809232E-08   0.953124E-05  -0.592428E-07
   846   0.246454E+04   0.121884E+02   0.000000E+00  -0.998832E+00   0.807580E-08   0.948863E-05  -0.496614E-07
   847   0.245747E+04   0.122851E+02   0.000000E+00   0.844327E+00   0.805934E-08   0.944574E-05  -0.400981E-07
   848   0.245022E+04   0.123881E+02   0.000000E+00   0.267259E+01   0.804291E-08   0.940258E-05  -0.305534E-07
   849   0.244278E+04   0.124974E+02   0.000000E+00   0.448539E+01   0.802653E-08   0.935916E-05  -0.210278E-07
   850   0.243514E+04   0.126130E+02   0.000000E+00   0.628214E+01   0.801019E-08   0.931547E-05  -0.115218E-07
   851   0.242733E+04   0.127350E+02   0.000000E+00   0.806229E+01   0.799390E-08   0.927153E-05  -0.203590E-08
   852   0.241932E+04   0.128631E+02   0.000000E+00   0.982535E+01   0.797765E-08   0.922733E-05   0.742868E-08
   853   0.241114E+04   0.129975E+02   0.000000E+00   0.115708E+02   0.796145E-08   0.918288E-05   0.168707E-07
   854   0.240277E+04   0.131378E+02   0.000000E+00   0.132983E+02   0.794529E-08   0.913819E-05   0.262887E-07
   855   0.239425E+04   0.132840E+02   0.000000E+00   0.150071E+02   0.792917E-08   0.909325E-05   0.356816E-07
   856   0.238555E+04   0.134361E+02   0.000000E+00   0.166970E+02   0.791309E-08   0.904808E-05   0.450479E-07
   857   0.237671E+04   0.135938E+02   0.000000E+00   0.183675E+02   0.789706E-08   0.900267E-05   0.543865E-07
   858   0.236771E+04   0.137571E+02   0.000000E+00   0.200179E+02   0.788107E-08   0.895703E-05   0.636959E-07
   859   0.235857E+04   0.139260E+02   0.000000E+00   0.216474E+02   0.786512E-08   0.891117E-05   0.729749E-07
   860   0.234927E+04   0.141005E+02   0.000000E+00   0.232554E+02   0.784921E-08   0.886508E-05   0.822222E-07
   861   0.233984E+04   0.142804E+02   0.000000E+00   0.248409E+02   0.783335E-08   0.881878E-05   0.914366E-07
   862   0.233025E+04   0.144658E+02   0.000000E+00   0.264031E+02   0.781753E-08   0.877226E-05   0.100617E-06
   863   0.232053E+04   0.146568E+02   0.000000E+00   0.279411E+02   0.780175E-08   0.872554E-05   0.109761E-06
   864   0.231067E+04   0.148532E+02   0.000000E+00   0.294542E+02   0.778602E-08   0.867860E-05   0.118868E-06
   865   0.230067E+04   0.150550E+02   0.000000E+00   0.309415E+02   0.777032E-08   0.863147E-05   0.127938E-06
   866   0.229054E+04   0.152621E+02   0.000000E+00   0.324028E+02   0.775467E-08   0.858414E-05   0.136967E-06
   867   0.228026E+04   0.154745E+02   0.000000E+00   0.338381E+02   0.773905E-08   0.853661E-05   0.145956E-06
   868   0.226986E+04   0.156920E+02   0.000000E+00   0.352471E+02   0.772348E-08   0.848890E-05   0.154903E-06
   869   0.225932E+04   0.159145E+02   0.000000E+00   0.366298E+02   0.770795E-08   0.844100E-05   0.163807E-06
   870   0.224866E+04   0.161420E+02   0.000000E+00   0.379859E+02   0.769247E-08   0.839291E-05   0.172665E-06
   871   0.223787E+04   0.163742E+02   0.000000E+00   0.393153E+02   0.767702E-08   0.834465E-05   0.181478E-06
   872   0.222696E+04   0.166112E+02   0.000000E+00   0.406180E+02   0.766161E-08   0.829622E-05   0.190244E-06
   873   0.221592E+04   0.168527E+02   0.000000E+00   0.418934E+02   0.764624E-08   0.824762E-05   0.198960E-06
   874   0.220477E+04   0.170987E+02   0.000000E+00   0.431409E+02   0.763092E-08   0.819885E-05   0.207627E-06
   875   0.219351E+04   0.173492E+02   0.000000E+00   0.443600E+02   0.761563E-08   0.814992E-05   0.216243E-06
   876   0.218215E+04   0.176038E+02   0.000000E+00   0.455503E+02   0.760038E-08   0.810083E-05   0.224806E-06
   877   0.217069E+04   0.178625E+02   0.000000E+00   0.467110E+02   0.758518E-08   0.805159E-05   0.233316E-06
   878   0.215914E+04   0.181252E+02   0.000000E+00   0.478419E+02   0.757001E-08   0.800220E-05   0.241770E-06
   879   0.214750E+04   0.183918E+02   0.000000E+00   0.489422E+02   0.755488E-08   0.795267E-05   0.250168E-06
   880   0.213578E+04   0.186622E+02   0.000000E+00   0.500116E+02   0.753979E-08   0.790299E-05   0.258508E-06
   881   0.212397E+04   0.189362E+02   0.000000E+00   0.510496E+02   0.752475E-08   0.785318E-05   0.266789E-06
   882   0.211209E+04   0.192140E+02   0.000000E+00   0.520557E+02   0.750974E-08   0.780323E-05   0.275010E-06
   883   0.210012E+04   0.194951E+02   0.000000E+00   0.530294E+02   0.749477E-08   0.775316E-05   0.283169E-06
   884   0.208808E+04   0.197797E+02   0.000000E+00   0.539704E+02   0.747983E-08   0.770296E-05   0.291266E-06
   885   0.207597E+04   0.200678E+02   0.000000E+00   0.548781E+02   0.746494E-08   0.765264E-05   0.299298E-06
   886   0.206378E+04   0.203590E+02   0.000000E+00   0.557521E+02   0.745009E-08   0.760220E-05   0.307264E-06
   887   0.205152E+04   0.206533E+02   0.000000E+00   0.565924E+02   0.743527E-08   0.755165E-05   0.315164E-06
   888   0.203920E+04   0.209508E+02   0.000000E+00   0.573988E+02   0.742049E-08   0.750099E-05   0.322996E-06
   889   0.202681E+04   0.212510E+02   0.000000E+00   0.581716E+02   0.740575E-08   0.745022E-05   0.330758E-06
   890   0.201437E+04   0.215540E+02   0.000000E+00   0.589104E+02   0.739105E-08   0.739936E-05   0.338450E-06
   891   0.200187E+04   0.218597E+02   0.000000E+00   0.596155E+02   0.737639E-08   0.734839E-05   0.346070E-06
   892   0.198933E+04   0.221679E+02   0.000000E+00   0.602867E+02   0.736176E-08   0.729734E-05   0.353616E-06
   893   0.197673E+04   0.224784E+02   0.000000E+00   0.609240E+02   0.734717E-08   0.724620E-05   0.361088E-06
   894   0.196410E+04   0.227911E+02   0.000000E+00   0.615273E+02   0.733262E-08   0.719497E-05   0.368484E-06
   895   0.195142E+04   0.231060E+02   0.000000E+00   0.620964E+02   0.731810E-08   0.714366E-05   0.375802E-06
   896   0.193872E+04   0.234227E+02   0.000000E+00   0.626313E+02   0.730363E-08   0.709227E-05   0.383042E-06
   897   0.192598E+04   0.237412E+02   0.000000E+00   0.631319E+02   0.728919E-08   0.704081E-05   0.390203E-06
   898   0.191321E+04   0.240613E+02   0.000000E+00   0.635981E+02   0.727478E-08   0.698929E-05   0.397282E-06
   899   0.190043E+04   0.243829E+02   0.000000E+00   0.640297E+02   0.726041E-08   0.693769E-05   0.404279E-06
   900   0.188762E+04   0.247058E+02   0.000000E+00   0.644267E+02   0.724608E-08   0.688604E-05   0.411192E-06
   901   0.187480E+04   0.250299E+02   0.000000E+00   0.647889E+02   0.723179E-08   0.683433E-05   0.418020E-06
   902   0.186197E+04   0.253550E+02   0.000000E+00   0.651163E+02   0.721753E-08   0.678257E-05   0.424764E-06
   903   0.184914E+04   0.256811E+02   0.000000E+00   0.654088E+02   0.720331E-08   0.673077E-05   0.431422E-06
   904   0.183631E+04   0.260080E+02   0.000000E+00   0.656664E+02   0.718912E-08   0.667892E-05   0.437996E-06
   905   0.182348E+04   0.263356E+02   0.000000E+00   0.658889E+02   0.717497E-08   0.662703E-05   0.444485E-06
   906   0.181065E+04   0.266638E+02   0.000000E+00   0.660763E+02   0.716086E-08   0.657511E-05   0.450889E-06
   907   0.179784E+04   0.269923E+02   0.000000E+00   0.662285E+02   0.714678E-08   0.652316E-05   0.457209E-06
   908   0.178503E+04   0.273212E+02   0.000000E+00   0.663457E+02   0.713273E-08   0.647119E-05   0.463444E-06
   909   0.177225E+04   0.276503E+02   0.000000E+00   0.664278E+02   0.711872E-08   0.641920E-05   0.469594E-06
   910   0.175949E+04   0.279795E+02   0.000000E+00   0.664751E+02   0.710475E-08   0.636720E-05   0.475660E-06
   911   0.174675E+04   0.283086E+02   0.000000E+00   0.664875E+02   0.709081E-08   0.631518E-05   0.481641E-06
   912   0.173404E+04   0.286376E+02   0.000000E+00   0.664653E+02   0.707691E-08   0.626316E-05   0.487538E-06
   913   0.172136E+04   0.289663E+02   0.000000E+00   0.664085E+02   0.706304E-08   0.621115E-05   0.493351E-06
   914   0.170872E+04   0.292946E+02   0.000000E+00   0.663172E+02   0.704921E-08   0.615913E-05   0.499079E-06
   915   0.169611E+04   0.296224E+02   0.000000E+00   0.661915E+02   0.703541E-08   0.610713E-05   0.504723E-06
   916   0.168354E+04   0.299495E+02   0.000000E+00   0.660317E+02   0.702165E-08   0.605514E-05   0.510283E-06
   917   0.167102E+04   0.302758E+02   0.000000E+00   0.658378E+02   0.700792E-08   0.600317E-05   0.515758E-06
   918   0.165853E+04   0.306012E+02   0.000000E+00   0.656102E+02   0.699422E-08   0.595122E-05   0.521150E-06
   919   0.164610E+04   0.309255E+02   0.000000E+00   0.653487E+02   0.698056E-08   0.589930E-05   0.526457E-06
   920   0.163372E+04   0.312485E+02   0.000000E+00   0.650538E+02   0.696694E-08   0.584741E-05   0.531681E-06
   921   0.162139E+04   0.315702E+02   0.000000E+00   0.647255E+02   0.695334E-08   0.579556E-05   0.536821E-06
   922   0.160912E+04   0.318904E+02   0.000000E+00   0.643642E+02   0.693979E-08   0.574375E-05   0.541876E-06
   923   0.159692E+04   0.322090E+02   0.000000E+00   0.639703E+02   0.692626E-08   0.569199E-05   0.546848E-06
   924   0.158477E+04   0.325260E+02   0.000000E+00   0.635441E+02   0.691277E-08   0.564028E-05   0.551736E-06
   925   0.157270E+04   0.328410E+02   0.000000E+00   0.630859E+02   0.689931E-08   0.558863E-05   0.556541E-06
   926   0.156070E+04   0.331541E+02   0.000000E+00   0.625963E+02   0.688589E-08   0.553704E-05   0.561261E-06
   927   0.154877E+04   0.334650E+02   0.000000E+00   0.620755E+02   0.687250E-08   0.548551E-05   0.565898E-06
   928   0.153693E+04   0.337738E+02   0.000000E+00   0.615240E+02   0.685914E-08   0.543406E-05   0.570452E-06
   929   0.152516E+04   0.340803E+02   0.000000E+00   0.609420E+02   0.684582E-08   0.538268E-05   0.574922E-06
   930   0.151349E+04   0.343842E+02   0.000000E+00   0.603298E+02   0.683253E-08   0.533138E-05   0.579308E-06
   931   0.150189E+04   0.346855E+02   0.000000E+00   0.596878E+02   0.681927E-08   0.528017E-05   0.583611E-06
   932   0.149039E+04   0.349842E+02   0.000000E+00   0.590162E+02   0.680605E-08   0.522904E-05   0.587831E-06
   933   0.147898E+04   0.352800E+02   0.000000E+00   0.583154E+02   0.679286E-08   0.517801E-05   0.591967E-06
   934   0.146767E+04   0.355727E+02   0.000000E+00   0.575856E+02   0.677970E-08   0.512707E-05   0.596021E-06
   935   0.145646E+04   0.358623E+02   0.000000E+00   0.568273E+02   0.676657E-08   0.507625E-05   0.599991E-06
   936   0.144534E+04   0.361485E+02   0.000000E+00   0.560408E+02   0.675348E-08   0.502552E-05   0.603877E-06
   937   0.143433E+04   0.364315E+02   0.000000E+00   0.552265E+02   0.674041E-08   0.497492E-05   0.607681E-06
   938   0.142342E+04   0.367110E+02   0.000000E+00   0.543847E+02   0.672738E-08   0.492442E-05   0.611402E-06
   939   0.141263E+04   0.369868E+02   0.000000E+00   0.535161E+02   0.671439E-08   0.487405E-05   0.615040E-06
   940   0.140194E+04   0.372589E+02   0.000000E+00   0.526209E+02   0.670142E-08   0.482381E-05   0.618594E-06
   941   0.139137E+04   0.375271E+02   0.000000E+00   0.516996E+02   0.668849E-08   0.477370E-05   0.622066E-06
   942   0.138091E+04   0.377914E+02   0.000000E+00   0.507526E+02   0.667558E-08   0.472373E-05   0.625455E-06
   943   0.137057E+04   0.380516E+02   0.000000E+00   0.497803E+02   0.666271E-08   0.467389E-05   0.628762E-06
   944   0.136035E+04   0.383076E+02   0.000000E+00   0.487835E+02   0.664988E-08   0.462421E-05   0.631985E-06
   945   0.135025E+04   0.385593E+02   0.000000E+00   0.477623E+02   0.663707E-08   0.457467E-05   0.635126E-06
   946   0.134027E+04   0.388067E+02   0.000000E+00   0.467175E+02   0.662429E-08   0.452529E-05   0.638184E-06
   947   0.133043E+04   0.390495E+02   0.000000E+00   0.456496E+02   0.661155E-08   0.447606E-05   0.641160E-06
