#    L    TT             EE             BB             TE             PP             TP             EP          
  1392   0.826573E+03   0.170729E+02   0.000000E+00  -0.618094E+02   0.303557E-08   0.742389E-06  -0.184799E-06
  1393   0.827870E+03   0.168717E+02   0.000000E+00  -0.613626E+02   0.303077E-08   0.753747E-06  -0.182449E-06
  1394   0.829122E+03   0.166721E+02   0.000000E+00  -0.609030E+02   0.302598E-08   0.766637E-06  -0.180117E-06
  1395   0.830329E+03   0.164744E+02   0.000000E+00  -0.604307E+02   0.302120E-08   0.781113E-06  -0.177805E-06
  1396   0.831498E+03   0.162784E+02   0.000000E+00  -0.599459E+02   0.301643E-08   0.797229E-06  -0.175514E-06
  1397   0.832631E+03   0.160845E+02   0.000000E+00  -0.594489E+02   0.301167E-08   0.815040E-06  -0.173245E-06
  1398   0.833711E+03   0.158925E+02   0.000000E+00  -0.589398E+02   0.300691E-08   0.834601E-06  -0.171000E-06
  1399   0.834755E+03   0.157026E+02   0.000000E+00  -0.584189E+02   0.300217E-08   0.855964E-06  -0.168779E-06
  1400   0.835746E+03   0.155149E+02   0.000000E+00  -0.578865E+02   0.299743E-08   0.879185E-06  -0.166584E-06
  1401   0.836700E+03   0.153293E+02   0.000000E+00  -0.573428E+02   0.299270E-08   0.904300E-06  -0.164416E-06
  1402   0.837603E+03   0.151460E+02   0.000000E+00  -0.567880E+02   0.298798E-08   0.931272E-06  -0.162274E-06
  1403   0.838462E+03   0.149650E+02   0.000000E+00  -0.562223E+02   0.298327E-08   0.960049E-06  -0.160157E-06
  1404   0.839276E+03   0.147864E+02   0.000000E+00  -0.556461E+02   0.297856E-08   0.990577E-06  -0.158064E-06
  1405   0.840040E+03   0.146103E+02   0.000000E+00  -0.550594E+02   0.297387E-08   0.102280E-05  -0.155994E-06
  1406   0.840753E+03   0.144366E+02   0.000000E+00  -0.544625E+02   0.296918E-08   0.105667E-05  -0.153945E-06
  1407   0.841414E+03   0.142655E+02   0.000000E+00  -0.538557E+02   0.296451E-08   0.109213E-05  -0.151917E-06
  1408   0.842033E+03   0.140969E+02   0.000000E+00  -0.532390E+02   0.295984E-08   0.112912E-05  -0.149908E-06
  1409   0.842594E+03   0.139310E+02   0.000000E+00  -0.526129E+02   0.295518E-08   0.116759E-05  -0.147918E-06
  1410   0.843112E+03   0.137677E+02   0.000000E+00  -0.519776E+02   0.295053E-08   0.120749E-05  -0.145945E-06
  1411   0.843573E+03   0.136072E+02   0.000000E+00  -0.513331E+02   0.294588E-08   0.124877E-05  -0.143988E-06
  1412   0.843984E+03   0.134495E+02   0.000000E+00  -0.506799E+02   0.294125E-08   0.129137E-05  -0.142047E-06
  1413   0.844338E+03   0.132946E+02   0.000000E+00  -0.500181E+02   0.293662E-08   0.133523E-05  -0.140119E-06
  1414   0.844643E+03   0.131426E+02   0.000000E+00  -0.493483E+02   0.293200E-08   0.138031E-05  -0.138204E-06
  1415   0.844891E+03   0.129934E+02   0.000000E+00  -0.486704E+02   0.292739E-08   0.142655E-05  -0.136301E-06
  1416   0.845089E+03   0.128473E+02   0.000000E+00  -0.479850E+02   0.292279E-08   0.147389E-05  -0.134408E-06
  1417   0.845232E+03   0.127041E+02   0.000000E+00  -0.472921E+02   0.291820E-08   0.152229E-05  -0.132525E-06
  1418   0.845326E+03   0.125641E+02   0.000000E+00  -0.465923E+02   0.291361E-08   0.157168E-05  -0.130650E-06
  1419   0.845364E+03   0.124271E+02   0.000000E+00  -0.458857E+02   0.290904E-08   0.162202E-05  -0.128783E-06
  1420   0.845346E+03   0.122933E+02   0.000000E+00  -0.451726E+02   0.290447E-08   0.167325E-05  -0.126922E-06
  1421   0.845272E+03   0.121627E+02   0.000000E+00  -0.444533E+02   0.289991E-08   0.172531E-05  -0.125066E-06
  1422   0.845144E+03   0.120353E+02   0.000000E+00  -0.437280E+02   0.289536E-08   0.177816E-05  -0.123214E-06
  1423   0.844967E+03   0.119110E+02   0.000000E+00  -0.429970E+02   0.289081E-08   0.183174E-05  -0.121365E-06
  1424   0.844728E+03   0.117901E+02   0.000000E+00  -0.422606E+02   0.288628E-08   0.188600E-05  -0.119518E-06
  1425   0.844435E+03   0.116725E+02   0.000000E+00  -0.415192E+02   0.288175E-08   0.194088E-05  -0.117672E-06
  1426   0.844086E+03   0.115583E+02   0.000000E+00  -0.407729E+02   0.287723E-08   0.199632E-05  -0.115825E-06
  1427   0.843676E+03   0.114473E+02   0.000000E+00  -0.400221E+02   0.287272E-08   0.205228E-05  -0.113976E-06
  1428   0.843212E+03   0.113398E+02   0.000000E+00  -0.392669E+02   0.286822E-08   0.210870E-05  -0.112125E-06
  1429   0.842694E+03   0.112357E+02   0.000000E+00  -0.385079E+02   0.286372E-08   0.216553E-05  -0.110271E-06
  1430   0.842121E+03   0.111350E+02   0.000000E+00  -0.377452E+02   0.285924E-08   0.222272E-05  -0.108411E-06
  1431   0.841488E+03   0.110378E+02   0.000000E+00  -0.369792E+02   0.285476E-08   0.228020E-05  -0.106546E-06
  1432   0.840801E+03   0.109441E+02   0.000000E+00  -0.362102E+02   0.285029E-08   0.233793E-05  -0.104673E-06
  1433   0.840054E+03   0.108539E+02   0.000000E+00  -0.354383E+02   0.284582E-08   0.239585E-05  -0.102793E-06
  1434   0.839253E+03   0.107672E+02   0.000000E+00  -0.346640E+02   0.284137E-08   0.245391E-05  -0.100903E-06
  1435   0.838392E+03   0.106841E+02   0.000000E+00  -0.338876E+02   0.283692E-08   0.251205E-05  -0.990028E-07
  1436   0.837479E+03   0.106046E+02   0.000000E+00  -0.331094E+02   0.283248E-08   0.257023E-05  -0.970912E-07
  1437   0.836505E+03   0.105285E+02   0.000000E+00  -0.323296E+02   0.282805E-08   0.262838E-05  -0.951672E-07
  1438   0.835472E+03   0.104562E+02   0.000000E+00  -0.315486E+02   0.282363E-08   0.268646E-05  -0.932294E-07
  1439   0.834386E+03   0.103874E+02   0.000000E+00  -0.307667E+02   0.281922E-08   0.274440E-05  -0.912769E-07
  1440   0.833249E+03   0.103222E+02   0.000000E+00  -0.299842E+02   0.281481E-08   0.280217E-05  -0.893086E-07
  1441   0.832052E+03   0.102607E+02   0.000000E+00  -0.292013E+02   0.281041E-08   0.285969E-05  -0.873233E-07
  1442   0.830796E+03   0.102028E+02   0.000000E+00  -0.284184E+02   0.280602E-08   0.291693E-05  -0.853199E-07
  1443   0.829481E+03   0.101484E+02   0.000000E+00  -0.276358E+02   0.280163E-08   0.297382E-05  -0.832974E-07
  1444   0.828116E+03   0.100978E+02   0.000000E+00  -0.268538E+02   0.279726E-08   0.303031E-05  -0.812546E-07
  1445   0.826691E+03   0.100507E+02   0.000000E+00  -0.260726E+02   0.279289E-08   0.308635E-05  -0.791905E-07
  1446   0.825209E+03   0.100074E+02   0.000000E+00  -0.252925E+02   0.278853E-08   0.314188E-05  -0.771039E-07
  1447   0.823676E+03   0.996762E+01   0.000000E+00  -0.245140E+02   0.278418E-08   0.319686E-05  -0.749937E-07
  1448   0.822084E+03   0.993150E+01   0.000000E+00  -0.237372E+02   0.277983E-08   0.325122E-05  -0.728588E-07
  1449   0.820436E+03   0.989907E+01   0.000000E+00  -0.229627E+02   0.277550E-08   0.330491E-05  -0.706982E-07
  1450   0.818737E+03   0.987023E+01   0.000000E+00  -0.221904E+02   0.277117E-08   0.335788E-05  -0.685106E-07
  1451   0.816988E+03   0.984505E+01   0.000000E+00  -0.214210E+02   0.276685E-08   0.341008E-05  -0.662953E-07
  1452   0.815182E+03   0.982345E+01   0.000000E+00  -0.206546E+02   0.276253E-08   0.346143E-05  -0.640522E-07
  1453   0.813319E+03   0.980549E+01   0.000000E+00  -0.198915E+02   0.275822E-08   0.351188E-05  -0.617813E-07
  1454   0.811406E+03   0.979116E+01   0.000000E+00  -0.191319E+02   0.275393E-08   0.356136E-05  -0.594829E-07
  1455   0.809444E+03   0.978038E+01   0.000000E+00  -0.183761E+02   0.274963E-08   0.360981E-05  -0.571572E-07
  1456   0.807433E+03   0.977320E+01   0.000000E+00  -0.176243E+02   0.274535E-08   0.365715E-05  -0.548041E-07
  1457   0.805372E+03   0.976962E+01   0.000000E+00  -0.168767E+02   0.274107E-08   0.370333E-05  -0.524240E-07
  1458   0.803256E+03   0.976948E+01   0.000000E+00  -0.161337E+02   0.273681E-08   0.374828E-05  -0.500170E-07
  1459   0.801090E+03   0.977292E+01   0.000000E+00  -0.153953E+02   0.273255E-08   0.379193E-05  -0.475832E-07
  1460   0.798875E+03   0.977992E+01   0.000000E+00  -0.146620E+02   0.272829E-08   0.383423E-05  -0.451227E-07
  1461   0.796612E+03   0.979033E+01   0.000000E+00  -0.139338E+02   0.272405E-08   0.387509E-05  -0.426358E-07
  1462   0.794301E+03   0.980421E+01   0.000000E+00  -0.132111E+02   0.271981E-08   0.391447E-05  -0.401225E-07
  1463   0.791941E+03   0.982156E+01   0.000000E+00  -0.124941E+02   0.271558E-08   0.395229E-05  -0.375831E-07
  1464   0.789532E+03   0.984227E+01   0.000000E+00  -0.117829E+02   0.271135E-08   0.398849E-05  -0.350176E-07
  1465   0.787076E+03   0.986643E+01   0.000000E+00  -0.110779E+02   0.270713E-08   0.402300E-05  -0.324262E-07
  1466   0.784579E+03   0.989394E+01   0.000000E+00  -0.103793E+02   0.270293E-08   0.405576E-05  -0.298091E-07
  1467   0.782034E+03   0.992472E+01   0.000000E+00  -0.968722E+01   0.269872E-08   0.408671E-05  -0.271665E-07
  1468   0.779449E+03   0.995891E+01   0.000000E+00  -0.900203E+01   0.269453E-08   0.411577E-05  -0.244984E-07
  1469   0.776817E+03   0.999627E+01   0.000000E+00  -0.832391E+01   0.269034E-08   0.414289E-05  -0.218050E-07
  1470   0.774137E+03   0.100369E+02   0.000000E+00  -0.765298E+01   0.268616E-08   0.416799E-05  -0.190865E-07
  1471   0.771424E+03   0.100808E+02   0.000000E+00  -0.698957E+01   0.268199E-08   0.419102E-05  -0.163430E-07
  1472   0.768664E+03   0.101278E+02   0.000000E+00  -0.633381E+01   0.267783E-08   0.421190E-05  -0.135747E-07
  1473   0.765857E+03   0.101779E+02   0.000000E+00  -0.568596E+01   0.267367E-08   0.423058E-05  -0.107817E-07
  1474   0.763018E+03   0.102312E+02   0.000000E+00  -0.504622E+01   0.266952E-08   0.424699E-05  -0.796420E-08
  1475   0.760132E+03   0.102875E+02   0.000000E+00  -0.441486E+01   0.266538E-08   0.426106E-05  -0.512231E-08
  1476   0.757214E+03   0.103468E+02   0.000000E+00  -0.379192E+01   0.266124E-08   0.427272E-05  -0.225621E-08
  1477   0.754257E+03   0.104091E+02   0.000000E+00  -0.317774E+01   0.265711E-08   0.428192E-05   0.633973E-09
  1478   0.751262E+03   0.104743E+02   0.000000E+00  -0.257244E+01   0.265299E-08   0.428859E-05   0.354808E-08
  1479   0.748234E+03   0.105424E+02   0.000000E+00  -0.197621E+01   0.264888E-08   0.429265E-05   0.648595E-08
  1480   0.745168E+03   0.106133E+02   0.000000E+00  -0.138926E+01   0.264477E-08   0.429406E-05   0.944744E-08
  1481   0.742071E+03   0.106871E+02   0.000000E+00  -0.811780E+00   0.264067E-08   0.429273E-05   0.124324E-07
  1482   0.738935E+03   0.107636E+02   0.000000E+00  -0.243942E+00   0.263658E-08   0.428862E-05   0.154407E-07
  1483   0.735768E+03   0.108428E+02   0.000000E+00   0.314107E+00   0.263249E-08   0.428164E-05   0.184721E-07
  1484   0.732578E+03   0.109247E+02   0.000000E+00   0.862185E+00   0.262841E-08   0.427174E-05   0.215266E-07
  1485   0.729349E+03   0.110091E+02   0.000000E+00   0.140013E+01   0.262434E-08   0.425886E-05   0.246039E-07
  1486   0.726098E+03   0.110961E+02   0.000000E+00   0.192779E+01   0.262028E-08   0.424291E-05   0.277040E-07
  1487   0.722808E+03   0.111856E+02   0.000000E+00   0.244499E+01   0.261622E-08   0.422385E-05   0.308266E-07
  1488   0.719496E+03   0.112775E+02   0.000000E+00   0.295157E+01   0.261217E-08   0.420161E-05   0.339717E-07
  1489   0.716161E+03   0.113718E+02   0.000000E+00   0.344739E+01   0.260812E-08   0.417612E-05   0.371389E-07
  1490   0.712792E+03   0.114685E+02   0.000000E+00   0.393231E+01   0.260409E-08   0.414731E-05   0.403284E-07
  1491   0.709401E+03   0.115674E+02   0.000000E+00   0.440618E+01   0.260006E-08   0.411513E-05   0.435397E-07
  1492   0.705985E+03   0.116685E+02   0.000000E+00   0.486888E+01   0.259604E-08   0.407949E-05   0.467729E-07
  1493   0.702547E+03   0.117718E+02   0.000000E+00   0.532024E+01   0.259202E-08   0.404036E-05   0.500278E-07
  1494   0.699086E+03   0.118771E+02   0.000000E+00   0.576015E+01   0.258801E-08   0.399764E-05   0.533041E-07
  1495   0.695604E+03   0.119845E+02   0.000000E+00   0.618846E+01   0.258401E-08   0.395129E-05   0.566019E-07
  1496   0.692101E+03   0.120939E+02   0.000000E+00   0.660506E+01   0.258002E-08   0.390123E-05   0.599208E-07
  1497   0.688580E+03   0.122052E+02   0.000000E+00   0.700987E+01   0.257603E-08   0.384740E-05   0.632608E-07
  1498   0.685039E+03   0.123183E+02   0.000000E+00   0.740277E+01   0.257205E-08   0.378974E-05   0.666217E-07
  1499   0.681482E+03   0.124332E+02   0.000000E+00   0.778366E+01   0.256807E-08   0.372817E-05   0.700033E-07
  1500   0.677909E+03   0.125498E+02   0.000000E+00   0.815245E+01   0.256411E-08   0.366264E-05   0.734056E-07
  1501   0.674320E+03   0.126681E+02   0.000000E+00   0.850902E+01   0.256015E-08   0.359313E-05   0.768278E-07
  1502   0.670719E+03   0.127879E+02   0.000000E+00   0.885332E+01   0.255619E-08   0.351980E-05   0.802672E-07
  1503   0.667103E+03   0.129093E+02   0.000000E+00   0.918525E+01   0.255225E-08   0.344288E-05   0.837207E-07
  1504   0.663475E+03   0.130321E+02   0.000000E+00   0.950478E+01   0.254831E-08   0.336258E-05   0.871849E-07
  1505   0.659836E+03   0.131565E+02   0.000000E+00   0.981183E+01   0.254437E-08   0.327911E-05   0.906567E-07
  1506   0.656186E+03   0.132821E+02   0.000000E+00   0.101064E+02   0.254045E-08   0.319269E-05   0.941328E-07
  1507   0.652526E+03   0.134090E+02   0.000000E+00   0.103883E+02   0.253653E-08   0.310355E-05   0.976100E-07
  1508   0.648856E+03   0.135372E+02   0.000000E+00   0.106576E+02   0.253262E-08   0.301189E-05   0.101085E-06
  1509   0.645179E+03   0.136666E+02   0.000000E+00   0.109142E+02   0.252871E-08   0.291793E-05   0.104555E-06
  1510   0.641494E+03   0.137970E+02   0.000000E+00   0.111581E+02   0.252481E-08   0.282190E-05   0.108016E-06
  1511   0.637803E+03   0.139285E+02   0.000000E+00   0.113892E+02   0.252092E-08   0.272399E-05   0.111465E-06
  1512   0.634108E+03   0.140611E+02   0.000000E+00   0.116077E+02   0.251703E-08   0.262444E-05   0.114900E-06
  1513   0.630408E+03   0.141946E+02   0.000000E+00   0.118135E+02   0.251315E-08   0.252346E-05   0.118316E-06
  1514   0.626706E+03   0.143288E+02   0.000000E+00   0.120065E+02   0.250928E-08   0.242127E-05   0.121710E-06
  1515   0.623002E+03   0.144640E+02   0.000000E+00   0.121869E+02   0.250541E-08   0.231808E-05   0.125080E-06
  1516   0.619298E+03   0.146000E+02   0.000000E+00   0.123545E+02   0.250155E-08   0.221410E-05   0.128422E-06
  1517   0.615595E+03   0.147366E+02   0.000000E+00   0.125094E+02   0.249770E-08   0.210957E-05   0.131733E-06
  1518   0.611893E+03   0.148738E+02   0.000000E+00   0.126516E+02   0.249385E-08   0.200468E-05   0.135009E-06
  1519   0.608193E+03   0.150115E+02   0.000000E+00   0.127812E+02   0.249001E-08   0.189966E-05   0.138248E-06
  1520   0.604497E+03   0.151498E+02   0.000000E+00   0.128980E+02   0.248618E-08   0.179473E-05   0.141446E-06
  1521   0.600804E+03   0.152885E+02   0.000000E+00   0.130023E+02   0.248236E-08   0.169010E-05   0.144600E-06
  1522   0.597116E+03   0.154276E+02   0.000000E+00   0.130939E+02   0.247854E-08   0.158599E-05   0.147706E-06
  1523   0.593434E+03   0.155670E+02   0.000000E+00   0.131729E+02   0.247472E-08   0.148261E-05   0.150762E-06
  1524   0.589759E+03   0.157066E+02   0.000000E+00   0.132393E+02   0.247092E-08   0.138019E-05   0.153765E-06
  1525   0.586091E+03   0.158463E+02   0.000000E+00   0.132932E+02   0.246712E-08   0.127893E-05   0.156710E-06
  1526   0.582433E+03   0.159862E+02   0.000000E+00   0.133346E+02   0.246332E-08   0.117906E-05   0.159595E-06
  1527   0.578783E+03   0.161262E+02   0.000000E+00   0.133636E+02   0.245954E-08   0.108079E-05   0.162417E-06
  1528   0.575144E+03   0.162661E+02   0.000000E+00   0.133803E+02   0.245575E-08   0.984344E-06   0.165172E-06
  1529   0.571517E+03   0.164059E+02   0.000000E+00   0.133848E+02   0.245198E-08   0.889927E-06   0.167857E-06
  1530   0.567902E+03   0.165456E+02   0.000000E+00   0.133769E+02   0.244821E-08   0.797763E-06   0.170469E-06
  1531   0.564300E+03   0.166850E+02   0.000000E+00   0.133569E+02   0.244445E-08   0.708066E-06   0.173005E-06
  1532   0.560711E+03   0.168242E+02   0.000000E+00   0.133248E+02   0.244070E-08   0.621053E-06   0.175461E-06
  1533   0.557138E+03   0.169630E+02   0.000000E+00   0.132807E+02   0.243695E-08   0.536942E-06   0.177835E-06
  1534   0.553581E+03   0.171014E+02   0.000000E+00   0.132247E+02   0.243321E-08   0.455949E-06   0.180122E-06
  1535   0.550039E+03   0.172393E+02   0.000000E+00   0.131568E+02   0.242947E-08   0.378291E-06   0.182320E-06
  1536   0.546515E+03   0.173767E+02   0.000000E+00   0.130770E+02   0.242574E-08   0.304183E-06   0.184426E-06
  1537   0.543008E+03   0.175134E+02   0.000000E+00   0.129856E+02   0.242202E-08   0.233843E-06   0.186436E-06
  1538   0.539521E+03   0.176494E+02   0.000000E+00   0.128826E+02   0.241830E-08   0.167487E-06   0.188347E-06
  1539   0.536054E+03   0.177847E+02   0.000000E+00   0.127681E+02   0.241459E-08   0.105332E-06   0.190157E-06
  1540   0.532607E+03   0.179192E+02   0.000000E+00   0.126424E+02   0.241089E-08   0.475942E-07   0.191860E-06
  1541   0.529181E+03   0.180528E+02   0.000000E+00   0.125053E+02   0.240719E-08  -0.550947E-08   0.193455E-06
  1542   0.525779E+03   0.181855E+02   0.000000E+00   0.123572E+02   0.240350E-08  -0.537625E-07   0.194939E-06
  1543   0.522399E+03   0.183172E+02   0.000000E+00   0.121981E+02   0.239981E-08  -0.969483E-07   0.196307E-06
  1544   0.519044E+03   0.184479E+02   0.000000E+00   0.120282E+02   0.239614E-08  -0.134850E-06   0.197557E-06
  1545   0.515713E+03   0.185773E+02   0.000000E+00   0.118476E+02   0.239246E-08  -0.167252E-06   0.198686E-06
  1546   0.512408E+03   0.187056E+02   0.000000E+00   0.116564E+02   0.238880E-08  -0.193936E-06   0.199689E-06
  1547   0.509130E+03   0.188327E+02   0.000000E+00   0.114548E+02   0.238514E-08  -0.214687E-06   0.200565E-06
  1548   0.505878E+03   0.189586E+02   0.000000E+00   0.112429E+02   0.238148E-08  -0.229288E-06   0.201310E-06
  1549   0.502655E+03   0.190830E+02   0.000000E+00   0.110208E+02   0.237784E-08  -0.237522E-06   0.201920E-06
  1550   0.499459E+03   0.192059E+02   0.000000E+00   0.107888E+02   0.237420E-08  -0.239173E-06   0.202393E-06
  1551   0.496293E+03   0.193274E+02   0.000000E+00   0.105469E+02   0.237056E-08  -0.234110E-06   0.202726E-06
  1552   0.493156E+03   0.194473E+02   0.000000E+00   0.102952E+02   0.236693E-08  -0.222549E-06   0.202924E-06
  1553   0.490050E+03   0.195657E+02   0.000000E+00   0.100340E+02   0.236331E-08  -0.204793E-06   0.202992E-06
  1554   0.486975E+03   0.196825E+02   0.000000E+00   0.976339E+01   0.235969E-08  -0.181142E-06   0.202936E-06
  1555   0.483930E+03   0.197974E+02   0.000000E+00   0.948350E+01   0.235608E-08  -0.151900E-06   0.202760E-06
  1556   0.480918E+03   0.199108E+02   0.000000E+00   0.919444E+01   0.235248E-08  -0.117369E-06   0.202471E-06
  1557   0.477938E+03   0.200223E+02   0.000000E+00   0.889647E+01   0.234888E-08  -0.778502E-07   0.202074E-06
  1558   0.474991E+03   0.201320E+02   0.000000E+00   0.858967E+01   0.234529E-08  -0.336460E-07   0.201574E-06
  1559   0.472078E+03   0.202399E+02   0.000000E+00   0.827429E+01   0.234171E-08   0.149415E-07   0.200977E-06
  1560   0.469199E+03   0.203459E+02   0.000000E+00   0.795034E+01   0.233813E-08   0.676102E-07   0.200289E-06
  1561   0.466354E+03   0.204499E+02   0.000000E+00   0.761821E+01   0.233455E-08   0.124058E-06   0.199513E-06
  1562   0.463544E+03   0.205520E+02   0.000000E+00   0.727792E+01   0.233098E-08   0.183983E-06   0.198658E-06
  1563   0.460770E+03   0.206521E+02   0.000000E+00   0.692970E+01   0.232742E-08   0.247083E-06   0.197726E-06
  1564   0.458032E+03   0.207501E+02   0.000000E+00   0.657373E+01   0.232387E-08   0.313055E-06   0.196725E-06
  1565   0.455330E+03   0.208460E+02   0.000000E+00   0.621024E+01   0.232032E-08   0.381599E-06   0.195659E-06
  1566   0.452665E+03   0.209397E+02   0.000000E+00   0.583932E+01   0.231678E-08   0.452411E-06   0.194534E-06
  1567   0.450036E+03   0.210314E+02   0.000000E+00   0.546122E+01   0.231324E-08   0.525189E-06   0.193356E-06
